Transaction ID,Transaction Date,Settlement Date,Merchant,Transaction Type,Currency,Transaction Amount,Transaction Status,Reference Number,Source/System,Customer Reference
TXN100703,2026-07-12,2026-07-14,Food Services,Purchase,USD,709.67,Completed,REF200703,External Settlement File,CUST1090
TXN100704,2026-07-04,2026-07-06,Retailer B,Purchase,USD,2047.13,Completed,REF200704,External Settlement File,CUST7393
TXN100705,2026-07-22,2026-07-23,Utility Co,Refund,USD,881.08,Pending,REF200705,External Settlement File,CUST8195
TXN100706,2026-07-03,2026-07-04,Utility Co,Purchase,INR,1209.41,Completed,REF200706,External Settlement File,CUST5621
TXN100707,2026-07-20,2026-07-22,Retailer A,Purchase,INR,694.22,Completed,REF200707,External Settlement File,CUST1824
TXN100708,2026-07-15,2026-07-16,Digital Store,Refund,INR,355.87,Completed,REF200708,External Settlement File,CUST1168
TXN100709,2026-07-28,2026-07-30,Travel Co,Purchase,INR,1537.42,Completed,REF200709,External Settlement File,CUST1723
TXN100710,2026-07-13,2026-07-14,Retailer B,Purchase,INR,937.53,Completed,REF200710,External Settlement File,CUST2607
TXN100711,2026-07-11,2026-07-12,Digital Store,Refund,INR,275.0,Completed,REF200711,External Settlement File,CUST5151
TXN100712,2026-07-23,2026-07-25,Food Services,Purchase,INR,293.44,Completed,REF200712,External Settlement File,CUST1839
TXN100713,2026-07-02,2026-07-03,Retailer A,Purchase,INR,476.85,Completed,REF200713,External Settlement File,CUST8622
TXN100714,2026-07-25,2026-07-26,Retailer A,Purchase,INR,1233.98,Completed,REF200714,External Settlement File,CUST9776
TXN100715,2026-07-02,2026-07-03,Digital Store,Purchase,USD,308.6,Completed,REF200715,External Settlement File,CUST6320
TXN100716,2026-07-05,2026-07-06,Digital Store,Purchase,INR,4423.13,Pending,REF200716,External Settlement File,CUST1393
TXN100717,2026-07-05,2026-07-06,Digital Store,Purchase,GBP,741.17,Completed,REF200717,External Settlement File,CUST7367
TXN100718,2026-07-08,2026-07-10,Travel Co,Purchase,INR,1645.12,Completed,REF200718,External Settlement File,CUST7760
TXN100719,2026-07-11,2026-07-13,Retailer B,Purchase,INR,1155.41,Reversed,REF200719,External Settlement File,CUST1191
TXN100720,2026-07-17,2026-07-19,Food Services,Purchase,INR,651.46,Completed,REF200720,External Settlement File,CUST2428
TXN100721,2026-07-21,2026-07-23,Travel Co,Purchase,EUR,1746.09,Completed,REF200721,External Settlement File,CUST2980
TXN100722,2026-07-16,2026-07-19,Food Services,Purchase,USD,365.09,Completed,REF200722,External Settlement File,CUST9160
TXN100723,2026-07-02,2026-07-03,Retailer B,Purchase,INR,314.62,Completed,REF200723,External Settlement File,CUST4584
TXN100724,2026-07-02,2026-07-04,Retailer A,Refund,INR,1195.67,Completed,REF200724,External Settlement File,CUST6334
TXN100725,2026-07-03,2026-07-06,Food Services,Purchase,EUR,794.85,Completed,REF200725,External Settlement File,CUST4093
TXN100726,2026-07-15,2026-07-17,Utility Co,Refund,INR,735.15,Completed,REF200726,External Settlement File,CUST8028
TXN100727,2026-07-11,2026-07-13,Retailer A,Purchase,GBP,1326.17,Completed,REF200727,External Settlement File,CUST1729
TXN100728,2026-07-23,2026-07-24,Digital Store,Purchase,INR,1308.77,Completed,REF200728,External Settlement File,CUST5323
TXN100729,2026-07-23,2026-07-24,Retailer A,Purchase,INR,1481.2,Pending,REF200729,External Settlement File,CUST4156
TXN100730,2026-07-03,2026-07-05,Travel Co,Purchase,GBP,3644.34,Completed,REF200730,External Settlement File,CUST8822
TXN100731,2026-07-06,2026-07-07,Retailer B,Purchase,INR,1440.34,Completed,REF200731,External Settlement File,CUST6492
TXN100732,2026-07-14,2026-07-17,Travel Co,Purchase,INR,764.2,Completed,REF200732,External Settlement File,CUST5315
TXN100733,2026-07-28,2026-07-29,Travel Co,Purchase,INR,795.6,Completed,REF200733,External Settlement File,CUST1624
TXN100734,2026-07-10,2026-07-11,Retailer A,Purchase,INR,1170.41,Completed,REF200734,External Settlement File,CUST4446
TXN100735,2026-07-11,2026-07-12,Travel Co,Reversal,INR,945.82,Completed,REF200735,External Settlement File,CUST7522
TXN100736,2026-07-14,2026-07-16,Retailer B,Purchase,INR,798.15,Completed,REF200736,External Settlement File,CUST4799
TXN100737,2026-07-26,2026-07-27,Retailer B,Purchase,INR,397.2,Completed,REF200737,External Settlement File,CUST8427
TXN100738,2026-07-17,2026-07-18,Retailer B,Purchase,INR,1193.59,Completed,REF200738,External Settlement File,CUST8259
TXN100739,2026-07-16,2026-07-17,Utility Co,Purchase,INR,194.72,Completed,REF200739,External Settlement File,CUST9604
TXN100740,2026-07-20,2026-07-21,Retailer B,Reversal,INR,1993.8,Pending,REF200740,External Settlement File,CUST9077
TXN100741,2026-07-31,2026-08-01,Retailer B,Reversal,INR,4726.05,Pending,REF200741,External Settlement File,CUST7306
TXN100742,2026-07-02,2026-07-03,Utility Co,Purchase,INR,655.86,Completed,REF200742,External Settlement File,CUST8652
TXN100743,2026-07-28,2026-07-29,Food Services,Purchase,INR,3918.18,Completed,REF200743,External Settlement File,CUST7747
TXN100744,2026-07-22,2026-07-24,Digital Store,Purchase,INR,1410.88,Completed,REF200744,External Settlement File,CUST9462
TXN100745,2026-07-13,2026-07-16,Utility Co,Purchase,INR,932.31,Completed,REF200745,External Settlement File,CUST6458
TXN100746,2026-07-09,2026-07-11,Digital Store,Purchase,INR,384.5,Completed,REF200746,External Settlement File,CUST1008
TXN100747,2026-07-06,2026-07-07,Travel Co,Purchase,USD,388.02,Completed,REF200747,External Settlement File,CUST1070
TXN100748,2026-07-09,2026-07-10,Digital Store,Purchase,INR,2940.78,Completed,REF200748,External Settlement File,CUST7848
TXN100749,2026-07-31,2026-08-02,Digital Store,Purchase,INR,615.13,Completed,REF200749,External Settlement File,CUST6047
TXN100750,2026-07-07,2026-07-09,Retailer B,Purchase,INR,3653.18,Completed,REF200750,External Settlement File,CUST6742
TXN100751,2026-07-31,2026-08-01,Digital Store,Purchase,INR,851.12,Completed,REF200751,External Settlement File,CUST1247
TXN100752,2026-07-17,2026-07-18,Food Services,Purchase,INR,983.9,Completed,REF200752,External Settlement File,CUST9623
TXN100753,2026-07-04,2026-07-07,Retailer B,Purchase,INR,529.91,Completed,REF200753,External Settlement File,CUST6497
TXN100754,2026-07-30,2026-07-31,Retailer A,Purchase,INR,460.31,Completed,REF200754,External Settlement File,CUST8566
TXN100755,2026-07-23,2026-07-25,Food Services,Purchase,USD,480.74,Completed,REF200755,External Settlement File,CUST6156
TXN100756,2026-07-05,2026-07-06,Travel Co,Reversal,INR,1552.34,Completed,REF200756,External Settlement File,CUST2396
TXN100757,2026-07-10,2026-07-11,Digital Store,Refund,INR,3365.15,Completed,REF200757,External Settlement File,CUST1918
TXN100758,2026-07-05,2026-07-07,Utility Co,Purchase,INR,450.73,Completed,REF200758,External Settlement File,CUST7421
TXN100759,2026-07-04,2026-07-06,Retailer A,Purchase,INR,1808.76,Completed,REF200759,External Settlement File,CUST4190
TXN100760,2026-07-31,2026-08-02,Retailer A,Purchase,GBP,1126.66,Completed,REF200760,External Settlement File,CUST2488
TXN100761,2026-07-10,2026-07-11,Retailer B,Purchase,INR,4301.07,Completed,REF200761,External Settlement File,CUST1683
TXN100762,2026-07-27,2026-07-28,Food Services,Purchase,INR,1256.27,Completed,REF200762,External Settlement File,CUST5717
TXN100763,2026-07-19,2026-07-21,Travel Co,Purchase,INR,943.21,Completed,REF200763,External Settlement File,CUST7371
TXN100764,2026-07-22,2026-07-24,Retailer A,Purchase,USD,1076.49,Completed,REF200764,External Settlement File,CUST5343
TXN100765,2026-07-07,2026-07-08,Retailer B,Purchase,USD,287.53,Completed,REF200765,External Settlement File,CUST7692
TXN100766,2026-07-20,2026-07-21,Retailer A,Purchase,INR,3226.99,Completed,REF200766,External Settlement File,CUST5751
TXN100767,2026-07-18,2026-07-19,Travel Co,Purchase,INR,2079.49,Pending,REF200767,External Settlement File,CUST4668
TXN100768,2026-07-16,2026-07-19,Digital Store,Reversal,INR,3236.73,Completed,REF200768,External Settlement File,CUST2838
TXN100769,2026-07-26,2026-07-27,Travel Co,Reversal,INR,2527.21,Completed,REF200769,External Settlement File,CUST8067
TXN100770,2026-07-07,2026-07-10,Travel Co,Purchase,INR,1702.18,Completed,REF200770,External Settlement File,CUST4804
TXN100771,2026-07-17,2026-07-19,Utility Co,Purchase,INR,445.84,Pending,REF200771,External Settlement File,CUST1091
TXN100772,2026-07-04,2026-07-05,Food Services,Purchase,INR,475.21,Completed,REF200772,External Settlement File,CUST9903
TXN100773,2026-07-15,2026-07-17,Travel Co,Purchase,INR,1129.77,Completed,REF200773,External Settlement File,CUST6939
TXN100774,2026-07-11,2026-07-12,Travel Co,Purchase,INR,1015.89,Reversed,REF200774,External Settlement File,CUST1686
TXN100775,2026-07-09,2026-07-10,Food Services,Purchase,EUR,973.63,Completed,REF200775,External Settlement File,CUST6128
TXN100776,2026-07-22,2026-07-24,Travel Co,Purchase,INR,622.37,Completed,REF200776,External Settlement File,CUST1186
TXN100778,2026-07-11,2026-07-12,Travel Co,Purchase,INR,611.95,Completed,REF200778,External Settlement File,CUST2794
TXN100779,2026-07-18,2026-07-19,Utility Co,Purchase,INR,555.3,Completed,REF200779,External Settlement File,CUST6699
TXN100780,2026-07-21,2026-07-24,Utility Co,Purchase,INR,1630.73,Completed,REF200780,External Settlement File,CUST9432
TXN100781,2026-07-05,2026-07-08,Retailer A,Purchase,INR,2141.14,Reversed,REF200781,External Settlement File,CUST8770
TXN100782,2026-07-11,2026-07-12,Food Services,Refund,EUR,928.2,Completed,REF200782,External Settlement File,CUST8163
TXN100783,2026-07-21,2026-07-22,Travel Co,Purchase,GBP,1323.76,Completed,REF200783,External Settlement File,CUST6461
TXN100784,2026-07-15,2026-07-18,Utility Co,Purchase,INR,2930.4,Reversed,REF200784,External Settlement File,CUST1814
TXN100785,2026-07-24,2026-07-25,Retailer B,Purchase,INR,4146.27,Pending,REF200785,External Settlement File,CUST5939
TXN100786,2026-07-11,2026-07-13,Utility Co,Purchase,INR,849.81,Completed,REF200786,External Settlement File,CUST5252
TXN100787,2026-07-02,2026-07-03,Food Services,Purchase,INR,779.45,Completed,REF200787,External Settlement File,CUST3878
TXN100788,2026-07-18,2026-07-20,Digital Store,Purchase,INR,1987.08,Completed,REF200788,External Settlement File,CUST8120
TXN100789,2026-07-09,2026-07-10,Food Services,Purchase,USD,879.54,Reversed,REF200789,External Settlement File,CUST2068
TXN100790,2026-07-18,2026-07-20,Food Services,Purchase,INR,439.82,Completed,REF200790,External Settlement File,CUST3032
TXN100791,2026-07-22,2026-07-23,Utility Co,Purchase,INR,3728.55,Completed,REF200791,External Settlement File,CUST4263
TXN100792,2026-07-19,2026-07-22,Food Services,Purchase,INR,2525.89,Completed,REF200792,External Settlement File,CUST5075
TXN100793,2026-07-15,2026-07-16,Utility Co,Purchase,INR,500.51,Completed,REF200793,External Settlement File,CUST7581
TXN100794,2026-07-06,2026-07-08,Digital Store,Purchase,INR,1006.81,Pending,REF200794,External Settlement File,CUST7071
TXN100795,2026-07-20,2026-07-21,Retailer A,Purchase,INR,815.41,Completed,REF200795,External Settlement File,CUST9754
TXN100796,2026-07-22,2026-07-23,Food Services,Refund,INR,487.82,Completed,REF200796,External Settlement File,CUST4903
TXN100797,2026-07-25,2026-07-26,Travel Co,Purchase,EUR,1031.27,Completed,REF200797,External Settlement File,CUST4009
TXN100798,2026-07-20,2026-07-21,Food Services,Purchase,GBP,840.39,Completed,REF200798,External Settlement File,CUST6971
TXN100799,2026-07-05,2026-07-06,Digital Store,Purchase,EUR,1246.36,Pending,REF200799,External Settlement File,CUST4713
TXN100800,2026-07-25,2026-07-27,Utility Co,Purchase,INR,1281.76,Pending,REF200800,External Settlement File,CUST7279
TXN100801,2026-07-15,2026-07-16,Digital Store,Purchase,GBP,398.41,Completed,REF200801,External Settlement File,CUST4978
TXN100802,2026-07-19,2026-07-20,Retailer B,Refund,INR,1059.85,Completed,REF200802,External Settlement File,CUST4595
TXN100803,2026-07-20,2026-07-22,Retailer B,Purchase,INR,357.74,Pending,REF200803,External Settlement File,CUST4726
TXN100804,2026-07-29,2026-07-30,Retailer A,Purchase,INR,982.55,Reversed,REF200804,External Settlement File,CUST1160
TXN100805,2026-07-12,2026-07-13,Digital Store,Purchase,INR,260.12,Completed,REF200805,External Settlement File,CUST9077
TXN100806,2026-07-23,2026-07-24,Travel Co,Purchase,INR,2293.79,Completed,REF200806,External Settlement File,CUST4160
TXN100807,2026-07-11,2026-07-12,Food Services,Purchase,USD,866.37,Completed,REF200807,External Settlement File,CUST2402
TXN100808,2026-07-16,2026-07-18,Food Services,Purchase,INR,1045.65,Completed,REF200808,External Settlement File,CUST9441
TXN100809,2026-07-01,2026-07-02,Retailer B,Purchase,INR,442.34,Completed,REF200809,External Settlement File,CUST8402
TXN100810,2026-07-06,2026-07-09,Travel Co,Purchase,USD,4536.51,Completed,REF200810,External Settlement File,CUST2440
TXN100811,2026-07-09,2026-07-12,Food Services,Purchase,INR,995.9,Completed,REF200811,External Settlement File,CUST4484
TXN100812,2026-07-19,2026-07-20,Retailer A,Purchase,INR,548.21,Completed,REF200812,External Settlement File,CUST9885
TXN100813,2026-07-02,2026-07-04,Utility Co,Purchase,INR,1070.64,Completed,REF200813,External Settlement File,CUST3765
TXN100814,2026-07-13,2026-07-14,Digital Store,Purchase,EUR,1382.54,Completed,REF200814,External Settlement File,CUST7897
TXN100815,2026-07-26,2026-07-29,Food Services,Purchase,EUR,1201.25,Pending,REF200815,External Settlement File,CUST9862
TXN100816,2026-07-16,2026-07-19,Travel Co,Purchase,INR,1751.0,Completed,REF200816,External Settlement File,CUST9971
TXN100817,2026-07-03,2026-07-05,Retailer B,Purchase,INR,1419.08,Completed,REF200817,External Settlement File,CUST5249
TXN100818,2026-07-29,2026-07-30,Retailer A,Purchase,INR,1562.1,Completed,REF200818,External Settlement File,CUST2208
TXN100819,2026-07-05,2026-07-06,Travel Co,Purchase,INR,4491.55,Completed,REF200819,External Settlement File,CUST6282
TXN100820,2026-07-02,2026-07-04,Food Services,Purchase,EUR,958.03,Completed,REF200820,External Settlement File,CUST4015
TXN100821,2026-07-20,2026-07-21,Utility Co,Purchase,USD,6135.03,Pending,REF200821,External Settlement File,CUST4520
TXN100822,2026-07-25,2026-07-27,Travel Co,Reversal,INR,2919.84,Pending,REF200822,External Settlement File,CUST1893
TXN100823,2026-07-31,2026-08-01,Travel Co,Purchase,INR,958.18,Completed,REF200823,External Settlement File,CUST7377
TXN100824,2026-07-15,2026-07-16,Food Services,Purchase,INR,980.92,Completed,REF200824,External Settlement File,CUST2017
TXN100825,2026-07-13,2026-07-14,Travel Co,Reversal,INR,1985.86,Completed,REF200825,External Settlement File,CUST3218
TXN100826,2026-07-07,2026-07-09,Digital Store,Purchase,GBP,370.7,Completed,REF200826,External Settlement File,CUST1834
TXN100827,2026-07-09,2026-07-10,Utility Co,Purchase,INR,974.97,Completed,REF200827,External Settlement File,CUST8114
TXN100828,2026-07-11,2026-07-13,Retailer B,Purchase,INR,790.13,Completed,REF200828,External Settlement File,CUST8730
TXN100829,2026-07-04,2026-07-05,Digital Store,Purchase,INR,3421.97,Completed,REF200829,External Settlement File,CUST1241
TXN100830,2026-07-28,2026-07-29,Digital Store,Purchase,INR,1958.96,Completed,REF200830,External Settlement File,CUST3567
TXN100831,2026-07-28,2026-07-31,Food Services,Purchase,USD,907.34,Completed,REF200831,External Settlement File,CUST7648
TXN100832,2026-07-30,2026-07-31,Utility Co,Purchase,INR,1952.44,Completed,REF200832,External Settlement File,CUST8022
TXN100833,2026-07-08,2026-07-09,Retailer A,Reversal,INR,2474.97,Completed,REF200833,External Settlement File,CUST9478
TXN100834,2026-07-31,2026-08-02,Retailer B,Purchase,USD,2786.58,Completed,REF200834,External Settlement File,CUST1577
TXN100835,2026-07-14,2026-07-15,Food Services,Purchase,INR,1812.32,Completed,REF200835,External Settlement File,CUST4301
TXN100836,2026-07-28,2026-07-29,Travel Co,Purchase,INR,1165.25,Reversed,REF200836,External Settlement File,CUST9090
TXN100837,2026-07-28,2026-07-29,Travel Co,Purchase,GBP,1207.78,Completed,REF200837,External Settlement File,CUST2843
TXN100838,2026-07-03,2026-07-04,Utility Co,Purchase,INR,1270.43,Completed,REF200838,External Settlement File,CUST1752
TXN100839,2026-07-28,2026-07-29,Digital Store,Reversal,USD,367.14,Completed,REF200839,External Settlement File,CUST1440
TXN100840,2026-07-01,2026-07-03,Utility Co,Purchase,INR,403.94,Completed,REF200840,External Settlement File,CUST5114
TXN100841,2026-07-16,2026-07-17,Utility Co,Purchase,USD,1543.04,Pending,REF200841,External Settlement File,CUST1434
TXN100842,2026-07-27,2026-07-30,Travel Co,Refund,INR,650.41,Completed,REF200842,External Settlement File,CUST5698
TXN100843,2026-07-22,2026-07-24,Digital Store,Purchase,INR,1472.4,Completed,REF200843,External Settlement File,CUST2770
TXN100844,2026-07-28,2026-07-29,Retailer A,Purchase,GBP,1563.76,Completed,REF200844,External Settlement File,CUST5155
TXN100846,2026-07-21,2026-07-22,Retailer A,Reversal,INR,474.2,Completed,REF200846,External Settlement File,CUST4875
TXN100847,2026-07-07,2026-07-09,Retailer B,Purchase,INR,451.12,Completed,REF200847,External Settlement File,CUST1819
TXN100848,2026-07-23,2026-07-25,Retailer A,Refund,INR,2461.69,Completed,REF200848,External Settlement File,CUST8953
TXN100849,2026-07-08,2026-07-11,Food Services,Purchase,EUR,811.39,Completed,REF200849,External Settlement File,CUST2339
TXN100850,2026-07-29,2026-07-31,Retailer B,Purchase,GBP,668.88,Completed,REF200850,External Settlement File,CUST2370
TXN100851,2026-07-19,2026-07-21,Digital Store,Purchase,INR,2217.1,Completed,REF200851,External Settlement File,CUST5823
TXN100852,2026-07-31,2026-08-02,Travel Co,Purchase,INR,794.45,Pending,REF200852,External Settlement File,CUST9797
TXN100853,2026-07-04,2026-07-05,Retailer A,Purchase,INR,427.17,Reversed,REF200853,External Settlement File,CUST9355
TXN100854,2026-07-15,2026-07-18,Digital Store,Purchase,INR,583.15,Completed,REF200854,External Settlement File,CUST3068
TXN100855,2026-07-04,2026-07-05,Retailer A,Purchase,INR,1260.17,Completed,REF200855,External Settlement File,CUST3581
TXN100856,2026-07-29,2026-07-31,Retailer B,Purchase,USD,2442.74,Completed,REF200856,External Settlement File,CUST1130
TXN100857,2026-07-23,2026-07-25,Utility Co,Purchase,USD,520.39,Completed,REF200857,External Settlement File,CUST7665
TXN100858,2026-07-19,2026-07-22,Food Services,Purchase,INR,2373.92,Completed,REF200858,External Settlement File,CUST4956
TXN100859,2026-07-20,2026-07-21,Retailer A,Purchase,INR,1805.81,Completed,REF200859,External Settlement File,CUST8521
TXN100860,2026-07-12,2026-07-13,Digital Store,Purchase,USD,1909.62,Completed,REF200860,External Settlement File,CUST6047
TXN100861,2026-07-26,2026-07-27,Retailer B,Refund,USD,3518.41,Pending,REF200861,External Settlement File,CUST5488
TXN100862,2026-07-18,2026-07-20,Food Services,Purchase,GBP,2807.41,Completed,REF200862,External Settlement File,CUST8050
TXN100864,2026-07-03,2026-07-04,Digital Store,Purchase,INR,216.14,Completed,REF200864,External Settlement File,CUST6457
TXN100865,2026-07-26,2026-07-28,Digital Store,Purchase,INR,1498.49,Completed,REF200865,External Settlement File,CUST4651
TXN100866,2026-07-29,2026-07-30,Retailer B,Refund,INR,2128.45,Completed,REF200866,External Settlement File,CUST6924
TXN100867,2026-07-20,2026-07-23,Utility Co,Purchase,INR,900.95,Completed,REF200867,External Settlement File,CUST8439
TXN100868,2026-07-18,2026-07-19,Digital Store,Refund,INR,2984.05,Completed,REF200868,External Settlement File,CUST8516
TXN100869,2026-07-07,2026-07-08,Digital Store,Purchase,GBP,372.43,Completed,REF200869,External Settlement File,CUST1418
TXN100870,2026-07-19,2026-07-20,Retailer B,Purchase,INR,2495.43,Completed,REF200870,External Settlement File,CUST3475
TXN100871,2026-07-04,2026-07-05,Digital Store,Purchase,INR,2588.97,Completed,REF200871,External Settlement File,CUST4434
TXN100873,2026-07-13,2026-07-14,Retailer B,Purchase,INR,488.74,Completed,REF200873,External Settlement File,CUST9884
TXN100874,2026-07-02,2026-07-04,Utility Co,Purchase,INR,372.47,Completed,REF200874,External Settlement File,CUST5974
TXN100875,2026-07-25,2026-07-26,Food Services,Purchase,INR,1724.88,Completed,REF200875,External Settlement File,CUST3193
TXN100876,2026-07-07,2026-07-09,Utility Co,Purchase,INR,1843.91,Completed,REF200876,External Settlement File,CUST3612
TXN100877,2026-07-12,2026-07-13,Travel Co,Purchase,INR,1480.13,Completed,REF200877,External Settlement File,CUST1823
TXN100879,2026-07-19,2026-07-21,Retailer B,Purchase,INR,1499.03,Completed,REF200879,External Settlement File,CUST3294
TXN100880,2026-07-24,2026-07-25,Travel Co,Purchase,INR,437.84,Completed,REF200880,External Settlement File,CUST8873
TXN100881,2026-07-22,2026-07-23,Retailer A,Purchase,GBP,2192.21,Pending,REF200881,External Settlement File,CUST3598
TXN100882,2026-07-07,2026-07-09,Utility Co,Refund,INR,947.46,Reversed,REF200882,External Settlement File,CUST2858
TXN100883,2026-07-06,2026-07-08,Food Services,Purchase,USD,459.5,Completed,REF200883,External Settlement File,CUST6167
TXN100884,2026-07-04,2026-07-05,Utility Co,Purchase,INR,624.13,Completed,REF200884,External Settlement File,CUST5244
TXN100885,2026-07-14,2026-07-15,Utility Co,Purchase,INR,1178.27,Completed,REF200885,External Settlement File,CUST7584
TXN100886,2026-07-26,2026-07-27,Retailer B,Refund,INR,1696.89,Pending,REF200886,External Settlement File,CUST1893
TXN100887,2026-07-16,2026-07-17,Retailer A,Reversal,INR,2303.64,Completed,REF200887,External Settlement File,CUST5110
TXN100888,2026-07-07,2026-07-08,Travel Co,Purchase,INR,1010.9,Completed,REF200888,External Settlement File,CUST7818
TXN100889,2026-07-20,2026-07-22,Travel Co,Reversal,EUR,902.67,Completed,REF200889,External Settlement File,CUST8683
TXN100890,2026-07-02,2026-07-05,Digital Store,Purchase,INR,898.67,Pending,REF200890,External Settlement File,CUST3378
TXN100891,2026-07-04,2026-07-06,Utility Co,Purchase,INR,776.15,Completed,REF200891,External Settlement File,CUST3140
TXN100892,2026-07-20,2026-07-21,Utility Co,Reversal,INR,2882.86,Completed,REF200892,External Settlement File,CUST6174
TXN100893,2026-07-16,2026-07-17,Retailer A,Purchase,INR,370.02,Completed,REF200893,External Settlement File,CUST2189
TXN100894,2026-07-26,2026-07-27,Retailer A,Refund,INR,369.98,Completed,REF200894,External Settlement File,CUST7007
TXN100896,2026-07-19,2026-07-20,Retailer A,Purchase,INR,514.45,Reversed,REF200896,External Settlement File,CUST7920
TXN100897,2026-07-28,2026-07-29,Digital Store,Purchase,INR,1602.69,Completed,REF200897,External Settlement File,CUST7019
TXN100898,2026-07-24,2026-07-25,Travel Co,Purchase,INR,2935.1,Completed,REF200898,External Settlement File,CUST2471
TXN100899,2026-07-13,2026-07-15,Retailer A,Purchase,INR,1799.47,Completed,REF200899,External Settlement File,CUST1320
TXN100900,2026-07-29,2026-07-30,Digital Store,Purchase,USD,1183.6,Completed,REF200900,External Settlement File,CUST4504
TXN100901,2026-07-31,2026-08-01,Utility Co,Purchase,INR,1552.21,Completed,REF200901,External Settlement File,CUST1027
TXN100902,2026-07-04,2026-07-06,Travel Co,Purchase,USD,1003.95,Completed,REF200902,External Settlement File,CUST9582
TXN100903,2026-07-16,2026-07-18,Utility Co,Purchase,USD,2946.63,Completed,REF200903,External Settlement File,CUST3014
TXN100904,2026-07-09,2026-07-10,Travel Co,Purchase,INR,3688.3,Completed,REF200904,External Settlement File,CUST1573
TXN100905,2026-07-16,2026-07-19,Digital Store,Purchase,INR,355.54,Pending,REF200905,External Settlement File,CUST3743
TXN100906,2026-07-29,2026-07-30,Utility Co,Purchase,INR,1368.03,Completed,REF200906,External Settlement File,CUST1219
TXN100907,2026-07-08,2026-07-09,Retailer A,Purchase,INR,2138.4,Completed,REF200907,External Settlement File,CUST9434
TXN100908,2026-07-28,2026-07-29,Retailer B,Purchase,INR,486.89,Pending,REF200908,External Settlement File,CUST5982
TXN100909,2026-07-12,2026-07-14,Utility Co,Purchase,INR,447.96,Completed,REF200909,External Settlement File,CUST8427
TXN100910,2026-07-31,2026-08-01,Utility Co,Purchase,INR,1573.8,Completed,REF200910,External Settlement File,CUST6496
TXN100911,2026-07-28,2026-07-31,Travel Co,Purchase,INR,1345.1,Completed,REF200911,External Settlement File,CUST7798
TXN100912,2026-07-29,2026-07-31,Digital Store,Purchase,INR,541.96,Pending,REF200912,External Settlement File,CUST8095
TXN100913,2026-07-27,2026-07-28,Retailer A,Purchase,INR,1219.69,Completed,REF200913,External Settlement File,CUST1300
TXN100914,2026-07-23,2026-07-24,Digital Store,Refund,INR,1243.43,Pending,REF200914,External Settlement File,CUST9917
TXN100915,2026-07-15,2026-07-17,Utility Co,Purchase,GBP,1255.68,Completed,REF200915,External Settlement File,CUST4113
TXN100916,2026-07-14,2026-07-15,Retailer B,Purchase,INR,1547.47,Completed,REF200916,External Settlement File,CUST1313
TXN100917,2026-07-15,2026-07-16,Digital Store,Purchase,INR,1259.13,Completed,REF200917,External Settlement File,CUST7133
TXN100918,2026-07-18,2026-07-21,Digital Store,Purchase,INR,1032.97,Completed,REF200918,External Settlement File,CUST5909
TXN100919,2026-07-20,2026-07-21,Utility Co,Purchase,INR,1146.13,Reversed,REF200919,External Settlement File,CUST8915
TXN100920,2026-07-02,2026-07-03,Food Services,Purchase,INR,1709.41,Completed,REF200920,External Settlement File,CUST7573
TXN100921,2026-07-26,2026-07-27,Retailer B,Purchase,INR,683.12,Completed,REF200921,External Settlement File,CUST1363
TXN100922,2026-07-16,2026-07-17,Digital Store,Purchase,INR,1692.9,Completed,REF200922,External Settlement File,CUST3410
TXN100923,2026-07-09,2026-07-10,Digital Store,Reversal,USD,1362.44,Completed,REF200923,External Settlement File,CUST7335
TXN100924,2026-07-26,2026-07-27,Retailer B,Refund,INR,750.85,Completed,REF200924,External Settlement File,CUST9750
TXN100925,2026-07-05,2026-07-06,Retailer A,Purchase,GBP,665.94,Completed,REF200925,External Settlement File,CUST3873
TXN100926,2026-07-04,2026-07-06,Retailer A,Purchase,INR,1168.8,Completed,REF200926,External Settlement File,CUST4801
TXN100927,2026-07-27,2026-07-29,Food Services,Refund,USD,2095.84,Reversed,REF200927,External Settlement File,CUST3461
TXN100928,2026-07-26,2026-07-28,Travel Co,Refund,INR,1158.22,Pending,REF200928,External Settlement File,CUST3106
TXN100929,2026-07-11,2026-07-13,Food Services,Refund,INR,1186.0,Completed,REF200929,External Settlement File,CUST3172
TXN100930,2026-07-20,2026-07-21,Travel Co,Purchase,INR,187.65,Completed,REF200930,External Settlement File,CUST2499
TXN100931,2026-07-15,2026-07-16,Utility Co,Purchase,INR,1206.33,Completed,REF200931,External Settlement File,CUST1557
TXN100932,2026-07-14,2026-07-16,Utility Co,Purchase,USD,2037.33,Completed,REF200932,External Settlement File,CUST3646
TXN100933,2026-07-07,2026-07-09,Digital Store,Purchase,INR,2534.18,Completed,REF200933,External Settlement File,CUST8787
TXN100934,2026-07-01,2026-07-02,Travel Co,Purchase,INR,2425.58,Completed,REF200934,External Settlement File,CUST1873
TXN100935,2026-07-29,2026-07-31,Retailer A,Purchase,INR,5148.44,Completed,REF200935,External Settlement File,CUST9951
TXN100936,2026-07-16,2026-07-17,Food Services,Purchase,INR,847.37,Completed,REF200936,External Settlement File,CUST2497
TXN100937,2026-07-11,2026-07-12,Travel Co,Reversal,INR,1333.11,Completed,REF200937,External Settlement File,CUST6395
TXN100938,2026-07-05,2026-07-07,Travel Co,Purchase,USD,1975.4,Completed,REF200938,External Settlement File,CUST4919
