Transaction ID,Transaction Date,Settlement Date,Merchant,Transaction Type,Currency,Transaction Amount,Transaction Status,Reference Number,Source/System,Customer Reference
TXN100666,2026-07-09,2026-07-10,Food Services,Purchase,INR,1168.79,Completed,REF200666,Internal Transaction System,CUST9158
TXN100667,2026-07-06,2026-07-08,Food Services,Purchase,GBP,1499.64,Completed,REF200667,Internal Transaction System,CUST5536
TXN100668,2026-07-26,2026-07-27,Travel Co,Purchase,EUR,413.79,Completed,REF200668,Internal Transaction System,CUST1320
TXN100669,2026-07-25,2026-07-26,Digital Store,Purchase,INR,394.28,Completed,REF200669,Internal Transaction System,CUST7746
TXN100670,2026-07-28,2026-07-30,Retailer B,Purchase,INR,1183.65,Completed,REF200670,Internal Transaction System,CUST1891
TXN100671,2026-07-15,2026-07-16,Food Services,Reversal,INR,331.87,Completed,REF200671,Internal Transaction System,CUST3345
TXN100672,2026-07-05,2026-07-06,Retailer B,Purchase,EUR,1337.39,Completed,REF200672,Internal Transaction System,CUST8952
TXN100673,2026-07-19,2026-07-20,Retailer A,Reversal,INR,876.29,Completed,REF200673,Internal Transaction System,CUST6553
TXN100674,2026-07-10,2026-07-12,Travel Co,Purchase,INR,646.89,Pending,REF200674,Internal Transaction System,CUST3157
TXN100675,2026-07-05,2026-07-06,Food Services,Refund,INR,718.37,Completed,REF200675,Internal Transaction System,CUST5247
TXN100676,2026-07-17,2026-07-19,Utility Co,Purchase,INR,2333.45,Completed,REF200676,Internal Transaction System,CUST7784
TXN100677,2026-07-02,2026-07-03,Retailer A,Purchase,EUR,2025.48,Completed,REF200677,Internal Transaction System,CUST1439
TXN100678,2026-07-18,2026-07-20,Retailer A,Purchase,INR,3030.33,Completed,REF200678,Internal Transaction System,CUST3500
TXN100679,2026-07-12,2026-07-14,Utility Co,Purchase,USD,2113.3,Completed,REF200679,Internal Transaction System,CUST8804
TXN100680,2026-07-30,2026-07-31,Digital Store,Purchase,INR,1771.67,Completed,REF200680,Internal Transaction System,CUST8090
TXN100681,2026-07-11,2026-07-12,Travel Co,Purchase,INR,2103.71,Completed,REF200681,Internal Transaction System,CUST2933
TXN100682,2026-07-16,2026-07-18,Travel Co,Purchase,INR,7712.15,Pending,REF200682,Internal Transaction System,CUST1366
TXN100683,2026-07-16,2026-07-18,Retailer A,Purchase,USD,1476.32,Completed,REF200683,Internal Transaction System,CUST8838
TXN100684,2026-07-08,2026-07-10,Retailer B,Purchase,INR,908.33,Completed,REF200684,Internal Transaction System,CUST4612
TXN100685,2026-07-23,2026-07-26,Digital Store,Purchase,INR,839.36,Completed,REF200685,Internal Transaction System,CUST1550
TXN100686,2026-07-12,2026-07-15,Retailer B,Purchase,INR,2056.0,Completed,REF200686,Internal Transaction System,CUST4231
TXN100687,2026-07-05,2026-07-06,Food Services,Refund,INR,1195.61,Pending,REF200687,Internal Transaction System,CUST4307
TXN100688,2026-07-15,2026-07-16,Utility Co,Purchase,INR,816.15,Completed,REF200688,Internal Transaction System,CUST7784
TXN100689,2026-07-15,2026-07-16,Utility Co,Purchase,INR,1006.14,Pending,REF200689,Internal Transaction System,CUST8971
TXN100690,2026-07-23,2026-07-24,Retailer A,Purchase,USD,426.33,Completed,REF200690,Internal Transaction System,CUST9517
TXN100691,2026-07-09,2026-07-10,Retailer B,Purchase,INR,351.32,Completed,REF200691,Internal Transaction System,CUST7932
TXN100692,2026-07-01,2026-07-03,Travel Co,Purchase,INR,501.85,Completed,REF200692,Internal Transaction System,CUST7756
TXN100693,2026-07-03,2026-07-06,Food Services,Purchase,EUR,627.59,Completed,REF200693,Internal Transaction System,CUST2674
TXN100694,2026-07-10,2026-07-11,Retailer A,Purchase,USD,1460.48,Completed,REF200694,Internal Transaction System,CUST7865
TXN100695,2026-07-28,2026-07-29,Utility Co,Purchase,INR,1683.82,Reversed,REF200695,Internal Transaction System,CUST3720
TXN100696,2026-07-05,2026-07-06,Digital Store,Purchase,INR,583.56,Completed,REF200696,Internal Transaction System,CUST9234
TXN100697,2026-07-11,2026-07-13,Utility Co,Purchase,INR,1819.16,Pending,REF200697,Internal Transaction System,CUST8925
TXN100698,2026-07-24,2026-07-25,Digital Store,Purchase,INR,512.8,Completed,REF200698,Internal Transaction System,CUST1103
TXN100699,2026-07-28,2026-07-29,Retailer B,Purchase,INR,465.51,Completed,REF200699,Internal Transaction System,CUST4963
TXN100700,2026-07-19,2026-07-20,Digital Store,Refund,INR,915.69,Completed,REF200700,Internal Transaction System,CUST7766
TXN100701,2026-07-11,2026-07-13,Retailer A,Reversal,INR,2313.29,Completed,REF200701,Internal Transaction System,CUST6981
TXN100702,2026-07-15,2026-07-17,Utility Co,Purchase,INR,2147.78,Completed,REF200702,Internal Transaction System,CUST7122
TXN100703,2026-07-12,2026-07-14,Food Services,Purchase,USD,709.67,Completed,REF200703,Internal Transaction System,CUST1090
TXN100704,2026-07-04,2026-07-06,Retailer B,Purchase,USD,2047.13,Completed,REF200704,Internal Transaction System,CUST7393
TXN100705,2026-07-22,2026-07-23,Utility Co,Refund,USD,881.08,Pending,REF200705,Internal Transaction System,CUST8195
TXN100706,2026-07-03,2026-07-04,Utility Co,Purchase,INR,1209.41,Completed,REF200706,Internal Transaction System,CUST5621
TXN100707,2026-07-20,2026-07-22,Retailer A,Purchase,INR,694.22,Completed,REF200707,Internal Transaction System,CUST1824
TXN100708,2026-07-15,2026-07-16,Digital Store,Refund,INR,355.87,Completed,REF200708,Internal Transaction System,CUST1168
TXN100709,2026-07-28,2026-07-30,Travel Co,Purchase,INR,1537.42,Completed,REF200709,Internal Transaction System,CUST1723
TXN100710,2026-07-13,2026-07-14,Retailer B,Purchase,INR,910.22,Completed,REF200710,Internal Transaction System,CUST2607
TXN100711,2026-07-11,2026-07-12,Digital Store,Refund,INR,275.0,Completed,REF200711,Internal Transaction System,CUST5151
TXN100712,2026-07-23,2026-07-25,Food Services,Purchase,INR,293.44,Completed,REF200712,Internal Transaction System,CUST1839
TXN100713,2026-07-02,2026-07-03,Retailer A,Purchase,INR,476.85,Completed,REF200713,Internal Transaction System,CUST8622
TXN100714,2026-07-25,2026-07-26,Retailer A,Purchase,INR,1233.98,Completed,REF200714,Internal Transaction System,CUST9776
TXN100715,2026-07-02,2026-07-03,Digital Store,Purchase,USD,308.6,Completed,REF200715,Internal Transaction System,CUST6320
TXN100716,2026-07-05,2026-07-06,Digital Store,Purchase,INR,4423.13,Pending,REF200716,Internal Transaction System,CUST1393
TXN100717,2026-07-05,2026-07-06,Digital Store,Purchase,GBP,741.17,Completed,REF200717,Internal Transaction System,CUST7367
TXN100718,2026-07-08,2026-07-10,Travel Co,Purchase,INR,1645.12,Completed,REF200718,Internal Transaction System,CUST7760
TXN100719,2026-07-11,2026-07-13,Retailer B,Purchase,INR,1155.41,Reversed,REF200719,Internal Transaction System,CUST1191
TXN100720,2026-07-17,2026-07-19,Food Services,Purchase,INR,651.46,Completed,REF200720,Internal Transaction System,CUST2428
TXN100721,2026-07-21,2026-07-23,Travel Co,Purchase,EUR,1746.09,Completed,REF200721,Internal Transaction System,CUST2980
TXN100722,2026-07-16,2026-07-19,Food Services,Purchase,USD,365.09,Completed,REF200722,Internal Transaction System,CUST9160
TXN100723,2026-07-02,2026-07-03,Retailer B,Purchase,INR,314.62,Completed,REF200723,Internal Transaction System,CUST4584
TXN100724,2026-07-02,2026-07-04,Retailer A,Refund,INR,1195.67,Completed,REF200724,Internal Transaction System,CUST6334
TXN100725,2026-07-03,2026-07-05,Food Services,Purchase,EUR,794.85,Completed,REF200725,Internal Transaction System,CUST4093
TXN100726,2026-07-15,2026-07-17,Utility Co,Refund,INR,735.15,Completed,REF200726,Internal Transaction System,CUST8028
TXN100727,2026-07-11,2026-07-13,Retailer A,Purchase,GBP,1326.17,Completed,REF200727,Internal Transaction System,CUST1729
TXN100728,2026-07-23,2026-07-24,Digital Store,Purchase,INR,1308.77,Completed,REF200728,Internal Transaction System,CUST5323
TXN100729,2026-07-23,2026-07-24,Retailer A,Purchase,INR,1481.2,Pending,REF200729,Internal Transaction System,CUST4156
TXN100730,2026-07-03,2026-07-05,Travel Co,Purchase,GBP,3644.34,Completed,REF200730,Internal Transaction System,CUST8822
TXN100731,2026-07-06,2026-07-07,Retailer B,Purchase,INR,1440.34,Completed,REF200731,Internal Transaction System,CUST6492
TXN100732,2026-07-14,2026-07-16,Travel Co,Purchase,INR,764.2,Completed,REF200732,Internal Transaction System,CUST5315
TXN100733,2026-07-28,2026-07-29,Travel Co,Purchase,INR,795.6,Completed,REF200733,Internal Transaction System,CUST1624
TXN100734,2026-07-10,2026-07-11,Retailer A,Purchase,INR,1170.41,Completed,REF200734,Internal Transaction System,CUST4446
TXN100735,2026-07-11,2026-07-12,Travel Co,Reversal,INR,945.82,Completed,REF200735,Internal Transaction System,CUST7522
TXN100736,2026-07-14,2026-07-16,Retailer B,Purchase,INR,798.15,Completed,REF200736,Internal Transaction System,CUST4799
TXN100737,2026-07-26,2026-07-27,Retailer B,Purchase,INR,397.2,Completed,REF200737,Internal Transaction System,CUST8427
TXN100738,2026-07-17,2026-07-18,Retailer B,Purchase,INR,1193.59,Completed,REF200738,Internal Transaction System,CUST8259
TXN100739,2026-07-16,2026-07-17,Utility Co,Purchase,INR,194.72,Completed,REF200739,Internal Transaction System,CUST9604
TXN100740,2026-07-20,2026-07-21,Retailer B,Reversal,INR,1993.8,Pending,REF200740,Internal Transaction System,CUST9077
TXN100741,2026-07-31,2026-08-01,Retailer B,Reversal,INR,4726.05,Completed,REF200741,Internal Transaction System,CUST7306
TXN100742,2026-07-02,2026-07-03,Utility Co,Purchase,INR,655.86,Completed,REF200742,Internal Transaction System,CUST8652
TXN100743,2026-07-28,2026-07-29,Food Services,Purchase,INR,3918.18,Completed,REF200743,Internal Transaction System,CUST7747
TXN100744,2026-07-22,2026-07-24,Digital Store,Purchase,INR,1410.88,Completed,REF200744,Internal Transaction System,CUST9462
TXN100745,2026-07-13,2026-07-16,Utility Co,Purchase,INR,932.31,Completed,REF200745,Internal Transaction System,CUST6458
TXN100746,2026-07-09,2026-07-11,Digital Store,Purchase,INR,384.5,Completed,REF200746,Internal Transaction System,CUST1008
TXN100747,2026-07-06,2026-07-07,Travel Co,Purchase,USD,388.02,Completed,REF200747,Internal Transaction System,CUST1070
TXN100748,2026-07-09,2026-07-10,Digital Store,Purchase,INR,2940.78,Completed,REF200748,Internal Transaction System,CUST7848
TXN100749,2026-07-31,2026-08-02,Digital Store,Purchase,INR,615.13,Completed,REF200749,Internal Transaction System,CUST6047
TXN100750,2026-07-07,2026-07-09,Retailer B,Purchase,INR,3653.18,Completed,REF200750,Internal Transaction System,CUST6742
TXN100751,2026-07-31,2026-08-01,Digital Store,Purchase,INR,851.12,Completed,REF200751,Internal Transaction System,CUST1247
TXN100752,2026-07-17,2026-07-18,Food Services,Purchase,INR,983.9,Completed,REF200752,Internal Transaction System,CUST9623
TXN100753,2026-07-04,2026-07-07,Retailer B,Purchase,INR,529.91,Completed,REF200753,Internal Transaction System,CUST6497
TXN100754,2026-07-30,2026-07-31,Retailer A,Purchase,INR,460.31,Completed,REF200754,Internal Transaction System,CUST8566
TXN100755,2026-07-23,2026-07-25,Food Services,Purchase,USD,480.74,Completed,REF200755,Internal Transaction System,CUST6156
TXN100756,2026-07-05,2026-07-06,Travel Co,Reversal,INR,1552.34,Completed,REF200756,Internal Transaction System,CUST2396
TXN100757,2026-07-10,2026-07-11,Digital Store,Refund,INR,3365.15,Completed,REF200757,Internal Transaction System,CUST1918
TXN100758,2026-07-05,2026-07-07,Utility Co,Purchase,INR,437.6,Completed,REF200758,Internal Transaction System,CUST7421
TXN100759,2026-07-04,2026-07-06,Retailer A,Purchase,INR,1808.76,Completed,REF200759,Internal Transaction System,CUST4190
TXN100760,2026-07-31,2026-08-02,Retailer A,Purchase,GBP,1126.66,Completed,REF200760,Internal Transaction System,CUST2488
TXN100761,2026-07-10,2026-07-11,Retailer B,Purchase,INR,4175.8,Completed,REF200761,Internal Transaction System,CUST1683
TXN100762,2026-07-27,2026-07-28,Food Services,Purchase,INR,1256.27,Completed,REF200762,Internal Transaction System,CUST5717
TXN100763,2026-07-19,2026-07-21,Travel Co,Purchase,INR,943.21,Completed,REF200763,Internal Transaction System,CUST7371
TXN100764,2026-07-22,2026-07-24,Retailer A,Purchase,USD,1076.49,Completed,REF200764,Internal Transaction System,CUST5343
TXN100765,2026-07-07,2026-07-08,Retailer B,Purchase,USD,287.53,Completed,REF200765,Internal Transaction System,CUST7692
TXN100766,2026-07-20,2026-07-21,Retailer A,Purchase,INR,3226.99,Completed,REF200766,Internal Transaction System,CUST5751
TXN100767,2026-07-18,2026-07-19,Travel Co,Purchase,INR,2079.49,Pending,REF200767,Internal Transaction System,CUST4668
TXN100768,2026-07-16,2026-07-19,Digital Store,Reversal,INR,3236.73,Completed,REF200768,Internal Transaction System,CUST2838
TXN100769,2026-07-26,2026-07-27,Travel Co,Reversal,INR,2527.21,Completed,REF200769,Internal Transaction System,CUST8067
TXN100770,2026-07-07,2026-07-10,Travel Co,Purchase,INR,1702.18,Completed,REF200770,Internal Transaction System,CUST4804
TXN100771,2026-07-17,2026-07-19,Utility Co,Purchase,INR,445.84,Pending,REF200771,Internal Transaction System,CUST1091
TXN100772,2026-07-04,2026-07-05,Food Services,Purchase,INR,475.21,Completed,REF200772,Internal Transaction System,CUST9903
TXN100773,2026-07-15,2026-07-17,Travel Co,Purchase,INR,1129.77,Completed,REF200773,Internal Transaction System,CUST6939
TXN100774,2026-07-11,2026-07-12,Travel Co,Purchase,INR,1015.89,Reversed,REF200774,Internal Transaction System,CUST1686
TXN100775,2026-07-09,2026-07-10,Food Services,Purchase,EUR,973.63,Completed,REF200775,Internal Transaction System,CUST6128
TXN100776,2026-07-22,2026-07-24,Travel Co,Purchase,INR,622.37,Completed,REF200776,Internal Transaction System,CUST1186
TXN100777,2026-07-11,2026-07-12,Travel Co,Purchase,GBP,751.35,Completed,REF200777,Internal Transaction System,CUST1023
TXN100778,2026-07-11,2026-07-12,Travel Co,Purchase,INR,611.95,Completed,REF200778,Internal Transaction System,CUST2794
TXN100779,2026-07-18,2026-07-19,Utility Co,Purchase,INR,555.3,Completed,REF200779,Internal Transaction System,CUST6699
TXN100780,2026-07-21,2026-07-24,Utility Co,Purchase,INR,1630.73,Completed,REF200780,Internal Transaction System,CUST9432
TXN100781,2026-07-05,2026-07-08,Retailer A,Purchase,INR,2141.14,Reversed,REF200781,Internal Transaction System,CUST8770
TXN100782,2026-07-11,2026-07-12,Food Services,Refund,EUR,928.2,Completed,REF200782,Internal Transaction System,CUST8163
TXN100783,2026-07-21,2026-07-22,Travel Co,Purchase,GBP,1323.76,Completed,REF200783,Internal Transaction System,CUST6461
TXN100784,2026-07-15,2026-07-18,Utility Co,Purchase,INR,2930.4,Reversed,REF200784,Internal Transaction System,CUST1814
TXN100785,2026-07-24,2026-07-25,Retailer B,Purchase,INR,4146.27,Pending,REF200785,Internal Transaction System,CUST5939
TXN100786,2026-07-11,2026-07-13,Utility Co,Purchase,INR,849.81,Completed,REF200786,Internal Transaction System,CUST5252
TXN100787,2026-07-02,2026-07-03,Food Services,Purchase,INR,779.45,Completed,REF200787,Internal Transaction System,CUST3878
TXN100788,2026-07-18,2026-07-20,Digital Store,Purchase,INR,1929.2,Completed,REF200788,Internal Transaction System,CUST8120
TXN100789,2026-07-09,2026-07-10,Food Services,Purchase,USD,879.54,Reversed,REF200789,Internal Transaction System,CUST2068
TXN100790,2026-07-18,2026-07-20,Food Services,Purchase,INR,439.82,Completed,REF200790,Internal Transaction System,CUST3032
TXN100791,2026-07-22,2026-07-23,Utility Co,Purchase,INR,3728.55,Completed,REF200791,Internal Transaction System,CUST4263
TXN100792,2026-07-19,2026-07-22,Food Services,Purchase,INR,2525.89,Completed,REF200792,Internal Transaction System,CUST5075
TXN100793,2026-07-15,2026-07-16,Utility Co,Purchase,INR,500.51,Completed,REF200793,Internal Transaction System,CUST7581
TXN100794,2026-07-06,2026-07-08,Digital Store,Purchase,INR,1006.81,Pending,REF200794,Internal Transaction System,CUST7071
TXN100795,2026-07-20,2026-07-21,Retailer A,Purchase,INR,815.41,Completed,REF200795,Internal Transaction System,CUST9754
TXN100796,2026-07-22,2026-07-23,Food Services,Refund,INR,487.82,Completed,REF200796,Internal Transaction System,CUST4903
TXN100797,2026-07-25,2026-07-26,Travel Co,Purchase,EUR,1031.27,Completed,REF200797,Internal Transaction System,CUST4009
TXN100798,2026-07-20,2026-07-21,Food Services,Purchase,GBP,840.39,Completed,REF200798,Internal Transaction System,CUST6971
TXN100799,2026-07-05,2026-07-06,Digital Store,Purchase,EUR,1246.36,Completed,REF200799,Internal Transaction System,CUST4713
TXN100800,2026-07-25,2026-07-26,Utility Co,Purchase,INR,1281.76,Pending,REF200800,Internal Transaction System,CUST7279
TXN100801,2026-07-15,2026-07-16,Digital Store,Purchase,GBP,398.41,Completed,REF200801,Internal Transaction System,CUST4978
TXN100802,2026-07-19,2026-07-20,Retailer B,Refund,INR,1059.85,Completed,REF200802,Internal Transaction System,CUST4595
TXN100803,2026-07-20,2026-07-22,Retailer B,Purchase,INR,357.74,Pending,REF200803,Internal Transaction System,CUST4726
TXN100804,2026-07-29,2026-07-30,Retailer A,Purchase,INR,982.55,Reversed,REF200804,Internal Transaction System,CUST1160
TXN100805,2026-07-12,2026-07-13,Digital Store,Purchase,INR,260.12,Completed,REF200805,Internal Transaction System,CUST9077
TXN100806,2026-07-23,2026-07-24,Travel Co,Purchase,INR,2293.79,Completed,REF200806,Internal Transaction System,CUST4160
TXN100807,2026-07-11,2026-07-12,Food Services,Purchase,USD,866.37,Completed,REF200807,Internal Transaction System,CUST2402
TXN100808,2026-07-16,2026-07-18,Food Services,Purchase,INR,1045.65,Completed,REF200808,Internal Transaction System,CUST9441
TXN100809,2026-07-01,2026-07-02,Retailer B,Purchase,INR,442.34,Completed,REF200809,Internal Transaction System,CUST8402
TXN100810,2026-07-06,2026-07-09,Travel Co,Purchase,USD,4536.51,Completed,REF200810,Internal Transaction System,CUST2440
TXN100811,2026-07-09,2026-07-11,Food Services,Purchase,INR,995.9,Completed,REF200811,Internal Transaction System,CUST4484
TXN100812,2026-07-19,2026-07-20,Retailer A,Purchase,INR,548.21,Completed,REF200812,Internal Transaction System,CUST9885
TXN100813,2026-07-02,2026-07-04,Utility Co,Purchase,INR,1070.64,Completed,REF200813,Internal Transaction System,CUST3765
TXN100814,2026-07-13,2026-07-14,Digital Store,Purchase,EUR,1382.54,Completed,REF200814,Internal Transaction System,CUST7897
TXN100815,2026-07-26,2026-07-29,Food Services,Purchase,EUR,1201.25,Pending,REF200815,Internal Transaction System,CUST9862
TXN100816,2026-07-16,2026-07-19,Travel Co,Purchase,INR,1700.0,Completed,REF200816,Internal Transaction System,CUST9971
TXN100817,2026-07-03,2026-07-05,Retailer B,Purchase,INR,1419.08,Completed,REF200817,Internal Transaction System,CUST5249
TXN100818,2026-07-29,2026-07-30,Retailer A,Purchase,INR,1562.1,Completed,REF200818,Internal Transaction System,CUST2208
TXN100819,2026-07-05,2026-07-06,Travel Co,Purchase,INR,4491.55,Completed,REF200819,Internal Transaction System,CUST6282
TXN100820,2026-07-02,2026-07-04,Food Services,Purchase,EUR,958.03,Completed,REF200820,Internal Transaction System,CUST4015
TXN100821,2026-07-20,2026-07-21,Utility Co,Purchase,USD,6135.03,Completed,REF200821,Internal Transaction System,CUST4520
TXN100822,2026-07-25,2026-07-27,Travel Co,Reversal,INR,2834.8,Pending,REF200822,Internal Transaction System,CUST1893
TXN100823,2026-07-31,2026-08-01,Travel Co,Purchase,INR,958.18,Completed,REF200823,Internal Transaction System,CUST7377
TXN100824,2026-07-15,2026-07-16,Food Services,Purchase,INR,980.92,Completed,REF200824,Internal Transaction System,CUST2017
TXN100825,2026-07-13,2026-07-14,Travel Co,Reversal,INR,1985.86,Completed,REF200825,Internal Transaction System,CUST3218
TXN100826,2026-07-07,2026-07-09,Digital Store,Purchase,GBP,370.7,Completed,REF200826,Internal Transaction System,CUST1834
TXN100827,2026-07-09,2026-07-10,Utility Co,Purchase,INR,974.97,Completed,REF200827,Internal Transaction System,CUST8114
TXN100828,2026-07-11,2026-07-13,Retailer B,Purchase,INR,790.13,Completed,REF200828,Internal Transaction System,CUST8730
TXN100829,2026-07-04,2026-07-05,Digital Store,Purchase,INR,3421.97,Completed,REF200829,Internal Transaction System,CUST1241
TXN100830,2026-07-28,2026-07-29,Digital Store,Purchase,INR,1958.96,Completed,REF200830,Internal Transaction System,CUST3567
TXN100831,2026-07-28,2026-07-31,Food Services,Purchase,USD,907.34,Completed,REF200831,Internal Transaction System,CUST7648
TXN100832,2026-07-30,2026-07-31,Utility Co,Purchase,INR,1952.44,Completed,REF200832,Internal Transaction System,CUST8022
TXN100833,2026-07-08,2026-07-09,Retailer A,Reversal,INR,2474.97,Completed,REF200833,Internal Transaction System,CUST9478
TXN100834,2026-07-31,2026-08-01,Retailer B,Purchase,USD,2786.58,Completed,REF200834,Internal Transaction System,CUST1577
TXN100835,2026-07-14,2026-07-15,Food Services,Purchase,INR,1812.32,Completed,REF200835,Internal Transaction System,CUST4301
TXN100836,2026-07-28,2026-07-29,Travel Co,Purchase,INR,1165.25,Reversed,REF200836,Internal Transaction System,CUST9090
TXN100837,2026-07-28,2026-07-29,Travel Co,Purchase,GBP,1207.78,Completed,REF200837,Internal Transaction System,CUST2843
TXN100838,2026-07-03,2026-07-04,Utility Co,Purchase,INR,1270.43,Completed,REF200838,Internal Transaction System,CUST1752
TXN100839,2026-07-28,2026-07-29,Digital Store,Reversal,USD,367.14,Completed,REF200839,Internal Transaction System,CUST1440
TXN100840,2026-07-01,2026-07-02,Utility Co,Purchase,INR,403.94,Completed,REF200840,Internal Transaction System,CUST5114
TXN100841,2026-07-16,2026-07-17,Utility Co,Purchase,USD,1543.04,Pending,REF200841,Internal Transaction System,CUST1434
TXN100842,2026-07-27,2026-07-30,Travel Co,Refund,INR,650.41,Completed,REF200842,Internal Transaction System,CUST5698
TXN100843,2026-07-22,2026-07-24,Digital Store,Purchase,INR,1472.4,Completed,REF200843,Internal Transaction System,CUST2770
TXN100844,2026-07-28,2026-07-29,Retailer A,Purchase,GBP,1563.76,Completed,REF200844,Internal Transaction System,CUST5155
TXN100845,2026-07-28,2026-07-29,Retailer A,Purchase,INR,5858.05,Completed,REF200845,Internal Transaction System,CUST9796
TXN100846,2026-07-21,2026-07-22,Retailer A,Reversal,INR,474.2,Completed,REF200846,Internal Transaction System,CUST4875
TXN100847,2026-07-07,2026-07-09,Retailer B,Purchase,INR,451.12,Completed,REF200847,Internal Transaction System,CUST1819
TXN100848,2026-07-23,2026-07-25,Retailer A,Refund,INR,2461.69,Completed,REF200848,Internal Transaction System,CUST8953
TXN100849,2026-07-08,2026-07-11,Food Services,Purchase,EUR,811.39,Completed,REF200849,Internal Transaction System,CUST2339
TXN100850,2026-07-29,2026-07-31,Retailer B,Purchase,GBP,668.88,Completed,REF200850,Internal Transaction System,CUST2370
TXN100851,2026-07-19,2026-07-20,Digital Store,Purchase,INR,2217.1,Completed,REF200851,Internal Transaction System,CUST5823
TXN100852,2026-07-31,2026-08-02,Travel Co,Purchase,INR,794.45,Pending,REF200852,Internal Transaction System,CUST9797
TXN100853,2026-07-04,2026-07-05,Retailer A,Purchase,INR,427.17,Reversed,REF200853,Internal Transaction System,CUST9355
TXN100854,2026-07-15,2026-07-17,Digital Store,Purchase,INR,583.15,Completed,REF200854,Internal Transaction System,CUST3068
TXN100855,2026-07-04,2026-07-05,Retailer A,Purchase,INR,1260.17,Completed,REF200855,Internal Transaction System,CUST3581
TXN100856,2026-07-29,2026-07-31,Retailer B,Purchase,USD,2442.74,Completed,REF200856,Internal Transaction System,CUST1130
TXN100857,2026-07-23,2026-07-25,Utility Co,Purchase,USD,520.39,Completed,REF200857,Internal Transaction System,CUST7665
TXN100858,2026-07-19,2026-07-22,Food Services,Purchase,INR,2373.92,Completed,REF200858,Internal Transaction System,CUST4956
TXN100859,2026-07-20,2026-07-21,Retailer A,Purchase,INR,1805.81,Completed,REF200859,Internal Transaction System,CUST8521
TXN100860,2026-07-12,2026-07-13,Digital Store,Purchase,USD,1909.62,Completed,REF200860,Internal Transaction System,CUST6047
TXN100861,2026-07-26,2026-07-27,Retailer B,Refund,USD,3518.41,Pending,REF200861,Internal Transaction System,CUST5488
TXN100862,2026-07-18,2026-07-20,Food Services,Purchase,GBP,2807.41,Completed,REF200862,Internal Transaction System,CUST8050
TXN100863,2026-07-10,2026-07-12,Digital Store,Purchase,INR,714.56,Completed,REF200863,Internal Transaction System,CUST5361
TXN100864,2026-07-03,2026-07-04,Digital Store,Purchase,INR,216.14,Completed,REF200864,Internal Transaction System,CUST6457
TXN100865,2026-07-26,2026-07-28,Digital Store,Purchase,INR,1498.49,Completed,REF200865,Internal Transaction System,CUST4651
TXN100866,2026-07-29,2026-07-30,Retailer B,Refund,INR,2128.45,Completed,REF200866,Internal Transaction System,CUST6924
TXN100867,2026-07-20,2026-07-23,Utility Co,Purchase,INR,900.95,Completed,REF200867,Internal Transaction System,CUST8439
TXN100868,2026-07-18,2026-07-19,Digital Store,Refund,INR,2984.05,Completed,REF200868,Internal Transaction System,CUST8516
TXN100869,2026-07-07,2026-07-08,Digital Store,Purchase,GBP,372.43,Completed,REF200869,Internal Transaction System,CUST1418
TXN100870,2026-07-19,2026-07-20,Retailer B,Purchase,INR,2422.75,Completed,REF200870,Internal Transaction System,CUST3475
TXN100871,2026-07-04,2026-07-05,Digital Store,Purchase,INR,2588.97,Completed,REF200871,Internal Transaction System,CUST4434
TXN100872,2026-07-31,2026-08-03,Digital Store,Purchase,INR,420.6,Completed,REF200872,Internal Transaction System,CUST3726
TXN100873,2026-07-13,2026-07-14,Retailer B,Purchase,INR,488.74,Completed,REF200873,Internal Transaction System,CUST9884
TXN100874,2026-07-02,2026-07-04,Utility Co,Purchase,INR,372.47,Completed,REF200874,Internal Transaction System,CUST5974
TXN100875,2026-07-25,2026-07-26,Food Services,Purchase,INR,1724.88,Completed,REF200875,Internal Transaction System,CUST3193
TXN100876,2026-07-07,2026-07-09,Utility Co,Purchase,INR,1843.91,Completed,REF200876,Internal Transaction System,CUST3612
TXN100877,2026-07-12,2026-07-13,Travel Co,Purchase,INR,1480.13,Completed,REF200877,Internal Transaction System,CUST1823
TXN100878,2026-07-31,2026-08-02,Utility Co,Purchase,INR,849.32,Completed,REF200878,Internal Transaction System,CUST5299
TXN100879,2026-07-19,2026-07-21,Retailer B,Purchase,INR,1499.03,Completed,REF200879,Internal Transaction System,CUST3294
TXN100880,2026-07-24,2026-07-25,Travel Co,Purchase,INR,437.84,Completed,REF200880,Internal Transaction System,CUST8873
TXN100881,2026-07-22,2026-07-23,Retailer A,Purchase,GBP,2192.21,Completed,REF200881,Internal Transaction System,CUST3598
TXN100882,2026-07-07,2026-07-09,Utility Co,Refund,INR,947.46,Reversed,REF200882,Internal Transaction System,CUST2858
TXN100883,2026-07-06,2026-07-08,Food Services,Purchase,USD,459.5,Completed,REF200883,Internal Transaction System,CUST6167
TXN100884,2026-07-04,2026-07-05,Utility Co,Purchase,INR,624.13,Completed,REF200884,Internal Transaction System,CUST5244
TXN100885,2026-07-14,2026-07-15,Utility Co,Purchase,INR,1178.27,Completed,REF200885,Internal Transaction System,CUST7584
TXN100886,2026-07-26,2026-07-27,Retailer B,Refund,INR,1696.89,Pending,REF200886,Internal Transaction System,CUST1893
TXN100887,2026-07-16,2026-07-17,Retailer A,Reversal,INR,2303.64,Completed,REF200887,Internal Transaction System,CUST5110
TXN100888,2026-07-07,2026-07-08,Travel Co,Purchase,INR,1010.9,Completed,REF200888,Internal Transaction System,CUST7818
